operation,property_type,place_with_parent_names,lat-lon,price,currency,price_aprox_local_currency,price_aprox_usd,surface_total_in_m2,surface_covered_in_m2,price_usd_per_m2,price_per_m2,floor,rooms,expenses,properati_url
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Ituzaingó|Parque Leloir|,,,,,,,,,,,,,http://parque-leloir.properati.com.ar/11ga4_venta_casa_parque-leloir_de-los-payadores_700_suite_lavadero_parrilla_piscina_quincho_toilette_vestidor_luminoso_dependencias_garage_impecable_r-tavella-inmuebles_cz9
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Haedo|,,48000.0,USD,727795.2,48000.0,,26.0,,1846.1538461538464,,2.0,,http://haedo.properati.com.ar/s9oa_venta_departamentos_moron
sell,apartment,|Argentina|Capital Federal|Parque Centenario|,"-34.60746,-58.43891555",175000.0,USD,2653420.0,175000.0,76.0,69.0,2302.6315789473683,2536.231884057971,,3.0,,http://parque-centenario.properati.com.ar/10arf_venta_departamentos_parque-centenario_balcon_parrilla_toilette_lujoso_migliorisi-propiedades_cy0
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Haedo|,"-34.6443218,-58.5918111",78000.0,USD,1182667.2,78000.0,43.0,40.0,1813.953488372093,1950.0,2.0,2.0,,http://haedo.properati.com.ar/zjrm_venta_departamentos_haedo_lavadero_garage_placard_aire-acondicionado_estrenar_rosso-propiedades_awx
sell,apartment,|Argentina|Capital Federal|Recoleta|,"-34.5974586,-58.4033653",215000.0,USD,3259916.0,215000.0,100.0,100.0,2150.0,2150.0,2.0,4.0,3500,http://recoleta.properati.com.ar/wk5w_venta_departamentos_recoleta
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|,"-34.5861605,-58.5701389",70000.0,USD,1061368.0,70000.0,50.0,40.0,1400.0,1750.0,,2.0,,http://tres-de-febrero.properati.com.ar/10jym_venta_departamentos_tres-de-febrero_cabrera-propiedades_4r1
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|QBay Yacht|,"-34.3929486439,-58.6432290865",240000.0,USD,3638976.0,240000.0,0.0,0.0,,,,3.0,5000,http://qbay-yacht.properati.com.ar/12mpj_venta_departamentos_qbay-yacht_baulera_suite_parrilla_terraza_vista_garage_amenities_estrenar_reynolds-propiedades_c8g
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|,"-34.4284257,-58.5734184",102000.0,USD,1546564.8,102000.0,0.0,43.0,,2372.093023255814,5.0,,,http://tigre-bs-as-g-b-a-zona-norte.properati.com.ar/zgy7_venta_departamentos_tigre_cazon-av-_900_lavadero_inmobiliaria-lamarca-de-gabriel-h-ceruzzi-csi-5164
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,,698000.0,USD,10583355.2,698000.0,1035.0,340.0,674.3961352657005,2052.9411764705883,,,,http://nordelta.properati.com.ar/rbpd_venta_casa_nordelta_500
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,,430000.0,USD,6519832.0,430000.0,270.0,236.0,1592.5925925925926,1822.033898305085,,6.0,7000,http://nordelta.properati.com.ar/11x32_venta_casa_nordelta_suite_jardin_parrilla_dependencias_impecable_gabriela-iglesias
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|,"-34.5244685,-58.4739555",155000.0,USD,2350172.0,155000.0,60.0,60.0,2583.333333333333,2583.333333333333,,3.0,,http://vicente-lopez-bs-as-g-b-a-zona-norte.properati.com.ar/yy3u_venta_departamentos_vicente-lopez_luminoso_vista_garage_losa-radiante_gloria-saul_4tx
sell,PH,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|,"-34.4650088,-58.5088556",170000.0,USD,2577608.0,170000.0,0.0,115.0,,1478.2608695652175,,,,http://san-isidro-bs-as-g-b-a-zona-norte.properati.com.ar/zm48_venta_ph_san-isidro_mendoza-pedro-de_700_parrilla_terraza_garage_de-giovanni-propiedades_ar1
sell,apartment,|Argentina|Capital Federal|Almagro|,"-34.6045502,-58.4211036",189000.0,USD,2865693.6,189000.0,78.0,64.0,2423.076923076923,2953.125,,4.0,2800,http://almagro.properati.com.ar/11d2f_venta_departamentos_almagro_balcon_suite_lavadero_luminoso_impecable_placard_aire-acondicionado_predial-propiedades_c3a
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|,,600000.0,ARS,598334.68,39461.74,,35.0,,17142.85714285714,,,,http://moron-bs-as-g-b-a-zona-oeste.properati.com.ar/e3s8_venta_departamento_moron
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|,"-34.4856892,-58.5082592",210000.0,USD,3184104.0,210000.0,152.0,107.0,1381.578947368421,1962.6168224299065,,3.0,,http://san-isidro-bs-as-g-b-a-zona-norte.properati.com.ar/wixy_venta_casa_san-isidro
sell,PH,|Argentina|Bs.As. G.B.A. Zona Oeste|Ituzaingó|Villa Ariza|,,155000.0,USD,2350172.0,155000.0,,,,,,,,http://villa-ariza.properati.com.ar/11t47_venta_ph_villa-ariza_jardin_toilette_estrenar_inmobiliaria-carlucci_d52
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Villa Luzuriaga|,,120000.0,USD,1819488.0,120000.0,90.0,85.0,1333.3333333333333,1411.764705882353,,3.0,,http://villa-luzuriaga.properati.com.ar/s65l_venta_casa_la-matanza
sell,apartment,|Argentina|Capital Federal|,,57000.0,USD,864256.8,57000.0,,30.0,,1900.0,,1.0,,http://capital-federal.properati.com.ar/11ny3_venta_departamentos_capital-federal_balcon_luminoso_garage_el-trebol-morana-inmuebles-servicios
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Escobar|Haras Santa Maria|,"-34.341381,-58.850884",240000.0,USD,3638976.0,240000.0,,20.0,,12000.0,,4.0,,http://haras-santa-maria.properati.com.ar/11gqh_venta_casa_haras-santa-maria_suite_parrilla_piscina_toilette_re-max-lagos
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Tigre|,"-34.447361,-58.631426",185000.0,USD,2805044.0,185000.0,65.0,65.0,2846.153846153846,2846.153846153846,,,,http://tigre.properati.com.ar/rc0z_venta_departamentos_tigre
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Moreno|,"-34.6453332443,-58.7914044651",110000.0,USD,1667864.0,110000.0,78.0,72.0,1410.2564102564102,1527.7777777777778,,,,http://moreno-bs-as-g-b-a-zona-oeste.properati.com.ar/zpfc_venta_departamentos_moreno_balcon_suite_lando-propiedades
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Lomas del Mirador|,,250000.0,USD,3790600.0,250000.0,216.0,285.0,1157.4074074074074,877.1929824561404,,4.0,,http://lomas-del-mirador.properati.com.ar/saz8_venta_casa_la-matanza
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Morón|,"-34.6538097,-58.6156915",120000.0,USD,1819488.0,120000.0,,,,,,2.0,,http://moron.properati.com.ar/q0yp_venta_departamentos_moron
sell,apartment,|Argentina|Capital Federal|Villa Urquiza|,"-34.5731507,-58.482362",105490.0,USD,1599481.57,105490.0,41.0,34.0,2572.9268292682927,3102.6470588235293,,1.0,1000,http://villa-urquiza.properati.com.ar/12q14_venta_departamentos_villa-urquiza_balcon_subte-linea-b_le-bleu
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Sur|Quilmes|,"-34.728768433,-58.2497560165",49000.0,USD,742957.6,49000.0,,,,,,,,http://quilmes-bs-as-g-b-a-zona-sur.properati.com.ar/11xls_venta_campo_quilmes_lavadero_patio_lencz-bienes-raices
sell,apartment,|Argentina|Capital Federal|Palermo|,"-34.5824961,-58.4102772",270000.0,USD,4093848.0,270000.0,100.0,91.0,2700.0,2967.032967032967,9.0,4.0,3500,http://palermo.properati.com.ar/yyzq_venta_departamentos_palermo_balcon_baulera_jardin_lavadero_toilette_luminoso_dependencias_losa-radiante_arq-victorino-de-la-plaza
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|Caseros|,"-34.6070429,-58.5605045",,,,,,,,,,,,http://caseros.properati.com.ar/w8ol_venta_casa_general-san-martin
sell,apartment,|Argentina|Capital Federal|Caballito|,"-34.626039,-58.432732",185000.0,USD,2805044.0,185000.0,72.0,60.0,2569.4444444444443,3083.333333333333,,3.0,,http://caballito.properati.com.ar/11xtz_venta_departamentos_caballito_balcon_suite_terraza_toilette_lujoso_estrenar_blejman-propiedades_bsl
sell,store,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|Martínez|,"-34.4990682,-58.512463",550000.0,USD,8339320.0,550000.0,518.0,518.0,1061.776061776062,1061.776061776062,,,,http://martinez.properati.com.ar/zp2k_venta_local_martinez_garage_dic-propiedades_c80
sell,apartment,|Argentina|Capital Federal|Caballito|,"-34.622995,-58.441616",215000.0,USD,3259916.0,215000.0,,147.0,,1462.5850340136055,,4.0,,http://caballito.properati.com.ar/11va7_venta_departamentos_caballito_jardin_lavadero_parrilla_patio_toilette_impecable_re-max-urbana
sell,apartment,|Argentina|Capital Federal|Mataderos|,"-34.6586688,-58.5120941",73000.0,USD,1106855.2,73000.0,35.0,32.0,2085.714285714286,2281.25,,,,http://mataderos.properati.com.ar/11oxq_venta_departamentos_mataderos_balcon_inmobiliaria-fedele
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Benavidez|,,750000.0,USD,11371800.0,750000.0,775.0,480.0,967.741935483871,1562.5,,,,http://benavidez.properati.com.ar/ndvq_venta_casa_benavidez_0
sell,apartment,|Argentina|Capital Federal|Belgrano|,"-34.5643000179,-58.4491130767",1500000.0,USD,22743600.0,1500000.0,280.0,,5357.142857142857,,,4.0,,http://belgrano.properati.com.ar/114al_venta_departamentos_belgrano_suite_amenities_marta-flamini-propiedades
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Tigre|,"-34.447361,-58.631426",190000.0,USD,2880856.0,190000.0,68.0,58.0,2794.1176470588234,3275.862068965517,,,,http://tigre.properati.com.ar/km69_venta_departamentos_tigre
sell,store,|Argentina|Capital Federal|Once|,"-34.6015503,-58.4011068",390000.0,USD,5913336.0,390000.0,,,,,,,,http://once.properati.com.ar/118ku_venta_local_once_the-union-propiedades_8tu
sell,PH,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|Ciudadela|,"-34.6482757,-58.5343038",105000.0,USD,1592052.0,105000.0,170.0,140.0,617.6470588235294,750.0,,,,http://ciudadela.properati.com.ar/115pl_venta_ph_ciudadela_hidromasaje_lavadero_parrilla_patio_quincho_terraza_placard_bosich-bienes-raices
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Ituzaingó|,"-34.6640351,-58.6636504",250000.0,USD,3790600.0,250000.0,,,,,,,,http://ituzaingo-bs-as-g-b-a-zona-oeste.properati.com.ar/11dol_venta_casa_ituzaingo_balcon_jardin_lavadero_parrilla_piscina_garage_marasco-quiroga-propiedades
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Miguel|Bella Vista|,"-34.5566088,-58.6911557",,,,,,,,,,,,http://bella-vista-san-miguel.properati.com.ar/utr3_venta_departamentos_bella-vista
sell,apartment,|Argentina|Capital Federal|Flores|,"-34.6274952,-58.4392333",375200.0,USD,5688932.48,375200.0,133.0,118.0,2821.0526315789475,3179.6610169491523,,4.0,,http://flores.properati.com.ar/11sa1_venta_departamentos_flores_balcon_suite_lavadero_parrilla_piscina_toilette_vestidor_luminoso_garage_amenities_home54
sell,PH,|Argentina|Bs.As. G.B.A. Zona Oeste|Moreno|Paso del Rey|,"-34.6234398,-58.774004",450000.0,ARS,448750.93,29596.3,100.0,60.0,295.963,7500.0,,,,http://paso-del-rey.properati.com.ar/onfv_venta_ph_paso-del-rey
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Fernando|Victoria|,,790000.0,USD,11978296.0,790000.0,0.0,340.0,,2323.529411764706,,,,http://victoria.properati.com.ar/xgqa_venta_departamentos_victoria_2400
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Castelar|,"-34.6435471,-58.6233063",,,,,,,,,,,,http://castelar-moron.properati.com.ar/eg5u_venta_casa_castelar
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Merlo|San Antonio De Padua|,"-34.6604348667,-58.7087861914",85000.0,USD,1288804.0,85000.0,209.0,73.0,406.6985645933015,1164.3835616438355,,,,http://san-antonio-de-padua.properati.com.ar/j1e2_venta_casa_san-antonio-de-padua
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Ituzaingó|,"-34.663673,-58.562634",,,,,0.0,,,,,,,http://ituzaingo-bs-as-g-b-a-zona-oeste.properati.com.ar/kvrt_venta_casa_ituzaingo
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,,885000.0,USD,13418724.0,885000.0,1025.0,450.0,863.4146341463414,1966.6666666666667,,,,http://nordelta.properati.com.ar/sj2f_venta_casa_nordelta_0
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Merlo|,"-34.5612574,-58.6001869",60000.0,USD,909744.0,60000.0,300.0,,200.0,,,,,http://merlo-bs-as-g-b-a-zona-oeste.properati.com.ar/11d5h_venta_casa_merlo_piscina_quincho_ingrid-garcia-inmobiliaria
sell,house,|Argentina|Capital Federal|Villa Devoto|,"-34.5844278,-58.5158528",195000.0,USD,2956668.0,195000.0,200.0,138.0,975.0,1413.0434782608695,,,,http://villa-devoto.properati.com.ar/zros_venta_casa_villa-devoto_patio_terraza_garage_placard_quercia-propiedades
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|General Pacheco|,"-34.4644665929,-58.6243137542",650000.0,USD,9855560.0,650000.0,466.0,466.0,1394.8497854077252,1394.8497854077252,,7.0,1,http://general-pacheco.properati.com.ar/silx_venta_casa_general-pacheco
sell,house,|Argentina|Bs.As. G.B.A. Zona Sur|Lomas de Zamora|Temperley|,"-34.7706412286,-58.3796593196",170000.0,USD,2577608.0,170000.0,0.0,159.0,,1069.182389937107,,3.0,,http://temperley.properati.com.ar/x318_venta_casa_temperley
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|,"-34.6036844,-58.3815591",62500.0,USD,947650.0,62500.0,90.0,90.0,694.4444444444445,694.4444444444445,1.0,5.0,,http://tres-de-febrero.properati.com.ar/spx6_venta_departamentos_tres-de-febrero
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,"-34.4465229,-58.6338743",190000.0,USD,2880856.0,190000.0,110.0,49.0,1727.2727272727273,3877.5510204081634,,2.0,,http://nordelta.properati.com.ar/110nw_venta_departamentos_nordelta_balcon_baulera_suite_gimnasio_lavadero_parrilla_piscina_sum_terraza_toilette_vista_garage_amenities_placard_victorino-de-la-plaza_d04
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|Martínez|,"-34.489569,-58.51896",265000.0,USD,4018036.0,265000.0,,105.0,,2523.809523809524,,2.0,,http://martinez.properati.com.ar/sxjz_venta_departamentos_martinez
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|Manzanares|,,290000.0,USD,4397096.0,290000.0,5000.0,220.0,58.0,1318.1818181818182,,,,http://manzanares.properati.com.ar/zu4f_venta_casa_manzanares_0_lavadero_parrilla_patio_piscina_luminoso_dependencias_garage_marquestau-colautti-pilar-maria-h-marquestau-csi-4689-4710
sell,apartment,|Argentina|Capital Federal|Villa Urquiza|,"-34.6036844,-58.3815591",178000.0,USD,2698907.2,178000.0,180.0,140.0,988.8888888888888,1271.428571428571,,,,http://villa-urquiza.properati.com.ar/lpgt_venta_departamentos_villa-urquiza_acha-mariano-gral-_2600
sell,apartment,|Argentina|Capital Federal|Recoleta|,"-34.5860801068,-58.402473973",69000.0,USD,1046205.6,69000.0,21.0,21.0,3285.714285714286,3285.714285714286,,,950,http://recoleta.properati.com.ar/12vcr_venta_departamentos_recoleta_subte-linea-d_subte-linea-h_cristian-bau-propiedades_6c7
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Haedo|,,290000.0,USD,4397096.0,290000.0,282.0,200.0,1028.3687943262412,1450.0,,5.0,,http://haedo.properati.com.ar/s9nj_venta_casa_moron
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|Olivos|,"-34.5075624,-58.47782",280000.0,USD,4245472.0,280000.0,0.0,79.0,,3544.3037974683543,6.0,,,http://olivos.properati.com.ar/nas6_venta_departamentos_olivos_corrientes_300
sell,apartment,|Argentina|Capital Federal|Villa Urquiza|,"-34.5718466,-58.5048493",75000.0,USD,1137180.0,75000.0,,,,,,,,http://villa-urquiza.properati.com.ar/e9kt_venta_departamento_villa-urquiza
sell,apartment,|Argentina|Capital Federal|Caballito|,"-34.624327,-58.429713",47000.0,USD,712632.8,47000.0,,46.0,,1021.7391304347826,1.0,2.0,,http://caballito.properati.com.ar/12hvc_venta_departamentos_caballito_subte-linea-e_re-max-parque
sell,store,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|San Justo|,,,,,,,250.0,,,,,,http://san-justo-la-matanza.properati.com.ar/w2ve_alquiler_local_san-justo
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Villa Luzuriaga|,"-34.6646605,-58.5837427",55000.0,USD,833932.0,55000.0,,42.0,,1309.5238095238096,,,,http://villa-luzuriaga.properati.com.ar/xcs2_venta_departamentos_villa-luzuriaga
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|BarrioPortezuelo|,"-34.42263412,-58.65879059",980000.0,USD,14859152.0,980000.0,,,,,,,,http://barrio-portezuelo-nordelta.properati.com.ar/ztmk_venta_casa_nordelta_balcon_suite_parrilla_piscina_sum_vestidor_dependencias_placard_m-m-propiedades_bhs
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Benavidez|,,370000.0,USD,5610088.0,370000.0,765.0,220.0,483.66013071895424,1681.8181818181818,,,,http://benavidez.properati.com.ar/zrni_venta_casa_benavidez_100_suite_lavadero_parrilla_piscina_toilette_luminoso_garage_losa-radiante_mosquera-gallastegui-lomas-de-san-isidro
sell,PH,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|,,68000.0,USD,1031043.2,68000.0,63.0,,1079.3650793650793,,,2.0,,http://la-matanza.properati.com.ar/z1ca_venta_ph_la-matanza_lenge-propiedades
sell,apartment,|Argentina|Capital Federal|Nuñez|,"-34.5506766,-58.4681514",,,,,,,,,,,,http://nunez.properati.com.ar/11tpz_venta_departamentos_nunez_parrilla_piscina_sum_amenities_barrancas-propiedades_dex
sell,apartment,|Argentina|Capital Federal|Caballito|,"-34.6242203,-58.4500796",159000.0,USD,2410821.6,159000.0,83.0,80.0,1915.6626506024097,1987.5,,,,http://caballito.properati.com.ar/vusb_venta_departamentos_caballito
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,,95000.0,USD,1440428.0,95000.0,,45.0,,2111.1111111111118,,2.0,,http://ramos-mejia.properati.com.ar/s8fl_venta_departamentos_la-matanza
sell,apartment,|Argentina|Capital Federal|Barrio Norte|,"-34.589697,-58.4062921",79000.0,USD,1197829.6,79000.0,0.0,30.0,,2633.333333333333,,1.0,1100,http://barrio-norte.properati.com.ar/vmhi_venta_departamentos_barrio-norte
sell,apartment,|Argentina|Capital Federal|Barrio Norte|,"-34.5936142,-58.3800404",160000.0,USD,2425984.0,160000.0,50.0,50.0,3200.0,3200.0,9.0,2.0,,http://barrio-norte.properati.com.ar/12v8o_venta_departamentos_barrio-norte_suite_gimnasio_jardin_piscina_luminoso_sauna_lujoso_garage_amoblado_subte-linea-h_subte-linea-c_innovar-grupo-inmobiliario
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|General Rodríguez|,,,,,,,,,,,,,http://general-rodriguez-bs-as-g-b-a-zona-oeste.properati.com.ar/x0up_venta_casa_general-rodriguez
sell,apartment,|Argentina|Capital Federal|Belgrano|,"-34.5632053573,-58.4433146123",459000.0,USD,6959541.6,459000.0,177.0,161.0,2593.2203389830506,2850.9316770186338,,5.0,6800,http://belgrano.properati.com.ar/yyaw_venta_departamentos_belgrano_balcon_suite_terraza_luminoso_lujoso_dependencias_garage_sol-real-estate
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|Barrio Los Jazmines - Pilar del Este|,"-34.396783,-58.874359",210000.0,USD,3184104.0,210000.0,,166.0,,1265.0602409638554,,4.0,,http://barrio-los-jazmines-pilar-del-este.properati.com.ar/11l3h_venta_casa_barrio-san-alfonso-pilar-del-este_suite_parrilla_piscina_toilette_vestidor_losa-radiante_re-max-total-i
sell,store,|Argentina|Capital Federal|Paternal|,"-34.6038579,-58.461928",650000.0,USD,9855560.0,650000.0,562.0,542.0,1156.5836298932384,1199.261992619926,,,,http://paternal.properati.com.ar/11fmx_venta_local_paternal_conectar-propiedades
sell,PH,|Argentina|Bs.As. G.B.A. Zona Sur|Lomas de Zamora|Lomas de Zamora|,"-34.7538504,-58.3980977",125000.0,USD,1895300.0,125000.0,140.0,85.0,892.8571428571429,1470.5882352941176,,,,http://lomas-de-zamora.properati.com.ar/x6kc_venta_ph_lomas-de-zamora
sell,apartment,|Argentina|Capital Federal|San Cristobal|,"-34.6230511,-58.3914916",73600.0,USD,1115952.64,73600.0,33.0,31.0,2230.3030303030305,2374.1935483870966,,1.0,,http://san-cristobal.properati.com.ar/zsss_venta_departamentos_san-cristobal_balcon_lavadero_parrilla_sum_amenities_nucifora-propiedades_crr
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,"-34.6477281,-58.564394",300000.0,USD,4548720.0,300000.0,150.0,150.0,2000.0,2000.0,9.0,5.0,,http://ramos-mejia.properati.com.ar/119wq_venta_departamentos_ramos-mejia_avenida-de-mayo_769_balcon_suite_lavadero_terraza_maggio-propiedades_3lu
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Castelar|,"-34.64124298,-58.64222717",200000.0,USD,3032480.0,200000.0,,,,,,,,http://castelar-moron.properati.com.ar/11t6n_venta_casa_castelar_parrilla_vignolo-propiedades
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Villa Luzuriaga|,,220000.0,USD,3335728.0,220000.0,250.0,160.0,880.0,1375.0,,4.0,,http://villa-luzuriaga.properati.com.ar/sh2j_venta_casa_villa-luzuriaga
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,"-34.6616007,-58.5551068",140000.0,USD,2122736.0,140000.0,153.0,100.0,915.032679738562,1400.0,,,,http://ramos-mejia.properati.com.ar/egey_venta_otro_ramos-mejia
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|Florida|,"-34.5368716,-58.5081037",150000.0,USD,2274360.0,150000.0,75.0,75.0,2000.0,2000.0,,3.0,1100,http://florida.properati.com.ar/wa9q_venta_departamentos_florida
sell,apartment,|Argentina|Capital Federal|Caballito|,"-34.6203643,-58.4431823",130000.0,USD,1971112.0,130000.0,73.0,70.0,1780.8219178082193,1857.142857142857,,3.0,1500,http://caballito.properati.com.ar/zvsc_venta_departamentos_caballito_balcon_lavadero_luminoso_electrogeno_goldstein-propiedades-srl_9yp
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|,"-34.4987792216,-58.5550069423",76000.0,USD,1152342.4,76000.0,45.0,45.0,1688.888888888889,1688.888888888889,,3.0,,http://san-isidro-bs-as-g-b-a-zona-norte.properati.com.ar/106q5_venta_casa_san-isidro_jardin_amoblado_dic-propiedades_c80
sell,house,|Argentina|Bs.As. G.B.A. Zona Sur|Berazategui|,"-34.766283,-58.198393",1000000.0,ARS,997224.37,65769.56,,200.0,,5000.0,,,,http://berazategui-bs-as-g-b-a-zona-sur.properati.com.ar/eb7g_venta_casa_berazategui
sell,apartment,|Argentina|Capital Federal|Puerto Madero|,"-34.6212755,-58.3613436",,,,,,,,,15.0,,,http://puerto-madero.properati.com.ar/12v8w_venta_departamentos_puerto-madero_balcon_baulera_suite_gimnasio_lavadero_piscina_toilette_luminoso_vista_lujoso_garage_amenities_aire-acondicionado_gestionar-valetin-alsina-peron-3883
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|Ciudadela|,,,,,,,26.0,,,,1.0,,http://ciudadela.properati.com.ar/s598_venta_departamentos_bs-as-g-b-a-zona-norte
sell,house,|Argentina|Bs.As. G.B.A. Zona Sur|Presidente Perón|El Paraíso de Guernica Country Club|,"-34.9189606,-58.3468514",350000.0,USD,5306840.0,350000.0,2200.0,300.0,159.0909090909091,1166.6666666666667,,,,http://el-paraiso-de-guernica-country-club.properati.com.ar/hknl_venta_casa_guernica
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|General San Martín|Villa Ballester|,"-34.5427084,-58.5510042",68000.0,USD,1031043.2,68000.0,38.0,35.0,1789.4736842105262,1942.857142857143,3.0,2.0,1000,http://villa-ballester.properati.com.ar/10dxo_venta_departamentos_villa-ballester_piscina_terraza_placard_estrenar_rocchio-propiedades_bdw
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Morón|,"-34.6485086,-58.6198277",125000.0,USD,1895300.0,125000.0,,,,,,,,http://moron.properati.com.ar/q119_venta_departamentos_moron
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Castelar|,"-34.6450008,-58.6341404",175000.0,USD,2653420.0,175000.0,85.0,110.0,2058.823529411765,1590.909090909091,,,,http://castelar-moron.properati.com.ar/10jfe_venta_casa_castelar_navarro_1500_parrilla_quincho_toilette_garage_amoblado_placard_oyhanarte-propiedades-castelar
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|San Fernando|,,340000.0,USD,5155216.0,340000.0,240.0,260.0,1416.6666666666667,1307.6923076923076,,,,http://san-fernando-bs-as-g-b-a-zona-norte.properati.com.ar/11b7u_venta_casa_san-fernando_perez-maximo_600_jardin_parrilla_sotano_luminoso_garage_placard_guallini-propiedades
sell,apartment,|Argentina|Capital Federal|Flores|,"-34.617942,-58.460455",79900.0,USD,1211475.76,79900.0,,44.0,,1815.909090909091,,2.0,,http://flores.properati.com.ar/uxoh_venta_departamentos_flores
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|Santos Lugares|,"-34.6015094,-58.5483851",73000.0,USD,1106855.2,73000.0,45.0,,1622.2222222222222,,5.0,2.0,,http://santos-lugares.properati.com.ar/urj2_venta_departamentos_santos-lugares
sell,store,|Argentina|Bs.As. G.B.A. Zona Oeste|Ituzaingó|Villa Ariza|,"-34.6482269,-58.6644451",150000.0,USD,2274360.0,150000.0,300.0,289.0,500.0,519.0311418685121,,,,http://villa-ariza.properati.com.ar/uo0c_venta_local_villa-ariza
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|San Justo|,"-34.6845209,-58.5891306",130000.0,USD,1971112.0,130000.0,,,,,,,,http://san-justo-la-matanza.properati.com.ar/ed5c_venta_casa_san-justo
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|General San Martín|Villa Ballester|,"-34.561423,-58.5769835",89000.0,USD,1349453.6,89000.0,265.0,115.0,335.8490566037736,773.9130434782609,,5.0,,http://villa-ballester.properati.com.ar/10x4n_venta_casa_villa-ballester_parrilla_patio_terraza_garage_placard_rocchio-propiedades_bdw
